#, TTO, Mark,   Time,   Alt Ft, hPa, Dif Ft,  H Ft, L Ft, inHg, Temp, Tcpu, Vbat, VbatAv, Wind mps, Wind mph, Wind Ave, Wind Max, AflowMin, Wind Error
1597, 00:31:34, 0, 12:30:23,  -3.0, 1013.375, -3.0, 4.7, -6.7, 29.92186, 82.79, 90.12, 4.05, 4.06, 0.0076, 0.0169, 0.0228, 0.8452, 0.0000, 0
1598, 00:31:35, 0, 12:30:24,  -3.1, 1013.380, -3.1, 4.7, -6.7, 29.92184, 82.82, 90.12, 4.04, 4.06, 0.0000, 0.0000, 0.0228, 0.8452, 0.0000, 0
1599, 00:31:36, 0, 12:30:25,  -4.0, 1013.414, -4.0, 4.7, -6.7, 29.92194, 82.80, 92.65, 4.03, 4.06, 0.0327, 0.0732, 0.0235, 0.8452, 0.0000, 0
1600, 00:31:37, 0, 12:30:26,  -3.6, 1013.400, -3.6, 4.7, -6.7, 29.92194, 82.82, 93.49, 4.07, 4.05, 0.0050, 0.0113, 0.0236, 0.8452, 0.0000, 0
1601, 00:31:38, 0, 12:30:27,  -2.4, 1013.354, -2.4, 4.7, -6.7, 29.92187, 82.82, 89.28, 4.03, 4.05, 0.0101, 0.0225, 0.0235, 0.8452, 0.0000, 0
1602, 00:31:39, 0, 12:30:28,  -2.7, 1013.364, -2.7, 4.7, -6.7, 29.92182, 82.84, 90.96, 4.10, 4.05, 0.0050, 0.0113, 0.0233, 0.8452, 0.0000, 0
1603, 00:31:40, 0, 12:30:29,  -3.0, 1013.377, -3.0, 4.7, -6.7, 29.92190, 82.86, 90.12, 4.05, 4.05, 0.0101, 0.0225, 0.0235, 0.8452, 0.0000, 0
1604, 00:31:41, 0, 12:30:30,  -3.1, 1013.381, -3.1, 4.7, -6.7, 29.92188, 82.86, 90.96, 4.09, 4.06, 0.0050, 0.0113, 0.0234, 0.8452, 0.0000, 0
1605, 00:31:42, 0, 12:30:31,  -2.8, 1013.371, -2.8, 4.7, -6.7, 29.92188, 82.86, 90.96, 4.04, 4.06, 0.0101, 0.0225, 0.0233, 0.8452, 0.0000, 0
1606, 00:31:43, 0, 12:30:32,  -3.2, 1013.383, -3.2, 4.7, -6.7, 29.92188, 82.85, 93.49, 4.11, 4.06, 0.0151, 0.0338, 0.0234, 0.8452, 0.0000, 0
1607, 00:31:44, 0, 12:30:33,  -3.1, 1013.380, -3.1, 4.7, -6.7, 29.92184, 82.86, 89.28, 4.06, 4.06, 0.0050, 0.0113, 0.0231, 0.8452, 0.0000, 0
1608, 00:31:45, 0, 12:30:34,  -3.5, 1013.395, -3.5, 4.7, -6.7, 29.92188, 82.88, 90.96, 4.12, 4.06, 0.0101, 0.0225, 0.0231, 0.8452, 0.0000, 0
1609, 00:31:46, 0, 12:30:35,  -3.3, 1013.384, -3.3, 4.7, -6.7, 29.92184, 82.91, 93.49, 4.06, 4.06, 0.0050, 0.0113, 0.0228, 0.8452, 0.0000, 0
1610, 00:31:47, 0, 12:30:36,  -3.1, 1013.379, -3.1, 4.7, -6.7, 29.92189, 82.91, 92.65, 4.05, 4.06, 0.0126, 0.0282, 0.0229, 0.8452, 0.0000, 0
1611, 00:31:48, 0, 12:30:37,  -3.0, 1013.377, -3.0, 4.7, -6.7, 29.92190, 82.91, 90.96, 4.04, 4.06, 0.0126, 0.0282, 0.0226, 0.8452, 0.0000, 0
1612, 00:31:49, 0, 12:30:38,  -3.3, 1013.389, -3.3, 4.7, -6.7, 29.92190, 82.92, 90.96, 4.05, 4.06, 0.0101, 0.0225, 0.0230, 0.8452, 0.0000, 0
1613, 00:31:50, 0, 12:30:39,  -2.7, 1013.366, -2.7, 4.7, -6.7, 29.92189, 82.93, 93.49, 4.03, 4.06, 0.0126, 0.0282, 0.0231, 0.8452, 0.0000, 0
1614, 00:31:51, 0, 12:30:40,  -3.0, 1013.377, -3.0, 4.7, -6.7, 29.92190, 82.94, 91.80, 4.11, 4.06, 0.0050, 0.0113, 0.0228, 0.8452, 0.0000, 0
1615, 00:31:52, 0, 12:30:41,  -2.8, 1013.372, -2.8, 4.7, -6.7, 29.92190, 82.94, 92.65, 4.03, 4.06, 0.0101, 0.0225, 0.0229, 0.8452, 0.0000, 0
1616, 00:31:53, 0, 12:30:42,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92185, 82.94, 91.80, 4.04, 4.06, 0.0050, 0.0113, 0.0228, 0.8452, 0.0000, 0
1617, 00:31:54, 0, 12:30:43,  -2.8, 1013.370, -2.8, 4.7, -6.7, 29.92185, 82.95, 93.49, 4.04, 4.06, 0.0050, 0.0113, 0.0228, 0.8452, 0.0000, 0
1618, 00:31:55, 0, 12:30:44,  -2.9, 1013.373, -2.9, 4.7, -6.7, 29.92187, 82.96, 91.80, 4.04, 4.05, 0.0050, 0.0113, 0.0229, 0.8452, 0.0000, 0
1619, 00:31:56, 0, 12:30:45,  -3.1, 1013.381, -3.1, 4.7, -6.7, 29.92188, 82.95, 88.43, 4.04, 4.05, 0.0076, 0.0169, 0.0229, 0.8452, 0.0000, 0
1620, 00:31:57, 0, 12:30:46,  -3.0, 1013.376, -3.0, 4.7, -6.7, 29.92188, 82.96, 89.28, 4.03, 4.05, 0.0101, 0.0225, 0.0231, 0.8452, 0.0000, 0
1621, 00:31:58, 0, 12:30:47,  -2.8, 1013.371, -2.8, 4.7, -6.7, 29.92187, 82.97, 91.80, 4.05, 4.05, 0.0050, 0.0113, 0.0227, 0.8452, 0.0000, 0
1622, 00:31:59, 0, 12:30:48,  -2.6, 1013.360, -2.6, 4.7, -6.7, 29.92183, 82.97, 91.80, 4.05, 4.05, 0.0101, 0.0225, 0.0230, 0.8452, 0.0000, 0
1623, 00:32:00, 0, 12:30:49,  -2.1, 1013.342, -2.1, 4.7, -6.7, 29.92181, 82.98, 92.65, 4.05, 4.05, 0.0101, 0.0225, 0.0229, 0.8452, 0.0000, 0
1624, 00:32:01, 0, 12:30:50,  -2.4, 1013.354, -2.4, 4.7, -6.7, 29.92181, 82.99, 88.43, 4.06, 4.05, 0.0050, 0.0113, 0.0227, 0.8452, 0.0000, 0
1625, 00:32:02, 0, 12:30:51,  -1.8, 1013.333, -1.8, 4.7, -6.7, 29.92181, 83.01, 93.49, 4.05, 4.05, 0.0025, 0.0056, 0.0225, 0.8452, 0.0000, 0
1626, 00:32:03, 0, 12:30:52,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.00, 90.96, 4.05, 4.06, 0.0025, 0.0056, 0.0216, 0.8452, 0.0000, 0
1627, 00:32:04, 0, 12:30:53,  -2.1, 1013.343, -2.1, 4.7, -6.7, 29.92184, 83.00, 95.17, 4.04, 4.06, 0.0101, 0.0225, 0.0216, 0.8452, 0.0000, 0
1628, 00:32:05, 0, 12:30:54,  -1.9, 1013.336, -1.9, 4.7, -6.7, 29.92184, 83.03, 90.96, 4.10, 4.06, 0.0126, 0.0282, 0.0220, 0.8452, 0.0000, 0
1629, 00:32:06, 0, 12:30:55,  -1.0, 1013.305, -1.0, 4.7, -6.7, 29.92178, 83.02, 94.33, 4.05, 4.06, 0.0025, 0.0056, 0.0213, 0.8452, 0.0000, 0
1630, 00:32:07, 0, 12:30:56,  -1.5, 1013.319, -1.5, 4.7, -6.7, 29.92177, 83.04, 87.59, 4.06, 4.06, 0.0050, 0.0113, 0.0205, 0.8452, 0.0000, 0
1631, 00:32:08, 0, 12:30:57,  -1.3, 1013.315, -1.3, 4.7, -6.7, 29.92181, 83.03, 93.49, 4.03, 4.06, 0.0101, 0.0225, 0.0203, 0.8452, 0.0000, 0
1632, 00:32:09, 0, 12:30:58,  -2.4, 1013.353, -2.4, 4.7, -6.7, 29.92184, 83.04, 92.65, 4.05, 4.06, 0.0101, 0.0225, 0.0199, 0.8452, 0.0000, 0
1633, 00:32:10, 0, 12:30:59,  -2.5, 1013.358, -2.5, 4.7, -6.7, 29.92185, 83.04, 92.65, 4.05, 4.06, 0.0076, 0.0169, 0.0202, 0.8452, 0.0000, 0
1634, 00:32:11, 0, 12:31:00,  -2.4, 1013.353, -2.4, 4.7, -6.7, 29.92184, 83.04, 93.49, 4.10, 4.06, 0.0101, 0.0225, 0.0201, 0.8452, 0.0000, 0
1635, 00:32:12, 0, 12:31:01,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.05, 92.65, 4.05, 4.06, 0.0000, 0.0000, 0.0195, 0.8452, 0.0000, 0
1636, 00:32:13, 0, 12:31:02,  -1.9, 1013.338, -1.9, 4.7, -6.7, 29.92182, 83.05, 91.80, 4.04, 4.05, 0.0101, 0.0225, 0.0195, 0.8452, 0.0000, 0
1637, 00:32:14, 0, 12:31:03,  -2.1, 1013.342, -2.1, 4.7, -6.7, 29.92180, 83.07, 90.96, 4.04, 4.05, 0.0076, 0.0169, 0.0196, 0.8452, 0.0000, 0
1638, 00:32:15, 0, 12:31:04,  -1.7, 1013.327, -1.7, 4.7, -6.7, 29.92181, 83.07, 92.65, 4.06, 4.06, 0.0050, 0.0113, 0.0196, 0.8452, 0.0000, 0
1639, 00:32:16, 0, 12:31:05,  -1.9, 1013.334, -1.9, 4.7, -6.7, 29.92178, 83.09, 92.65, 4.04, 4.05, 0.0050, 0.0113, 0.0193, 0.8452, 0.0000, 0
1640, 00:32:17, 0, 12:31:06,  -1.1, 1013.308, -1.1, 4.7, -6.7, 29.92181, 83.09, 91.80, 4.03, 4.05, 0.0050, 0.0113, 0.0193, 0.8452, 0.0000, 0
1641, 00:32:18, 0, 12:31:07,  -1.0, 1013.302, -1.0, 4.7, -6.7, 29.92176, 83.09, 90.96, 4.04, 4.05, 0.0050, 0.0113, 0.0191, 0.8452, 0.0000, 13
1642, 00:32:19, 0, 12:31:08,  -1.0, 1013.302, -1.0, 4.7, -6.7, 29.92178, 83.11, 90.96, 4.07, 4.05, 0.0076, 0.0169, 0.0189, 0.8452, 0.0000, 0
1643, 00:32:20, 0, 12:31:09,  -1.7, 1013.326, -1.7, 4.7, -6.7, 29.92176, 83.12, 90.12, 4.04, 4.05, 0.0050, 0.0113, 0.0187, 0.8452, 0.0000, 0
1644, 00:32:21, 0, 12:31:10,  -1.8, 1013.332, -1.8, 4.7, -6.7, 29.92180, 83.10, 90.96, 4.03, 4.05, 0.0025, 0.0056, 0.0185, 0.8452, 0.0000, 0
1645, 00:32:22, 0, 12:31:11,  -1.9, 1013.334, -1.9, 4.7, -6.7, 29.92179, 83.10, 90.96, 4.05, 4.05, 0.0025, 0.0056, 0.0182, 0.8452, 0.0000, 0
1646, 00:32:23, 0, 12:31:12,  -1.5, 1013.323, -1.5, 4.7, -6.7, 29.92181, 83.12, 90.96, 4.03, 4.05, 0.0076, 0.0169, 0.0181, 0.8452, 0.0000, 0
1647, 00:32:24, 0, 12:31:13,  -1.1, 1013.308, -1.1, 4.7, -6.7, 29.92181, 83.12, 91.80, 4.09, 4.05, 0.0025, 0.0056, 0.0181, 0.8452, 0.0000, 0
1648, 00:32:25, 0, 12:31:14,  -1.6, 1013.324, -1.6, 4.7, -6.7, 29.92178, 83.11, 93.49, 4.05, 4.05, 0.0050, 0.0113, 0.0177, 0.8452, 0.0000, 0
1649, 00:32:26, 0, 12:31:15,  -1.7, 1013.331, -1.7, 4.7, -6.7, 29.92183, 83.13, 91.80, 4.11, 4.05, 0.0076, 0.0169, 0.0174, 0.8452, 0.0000, 0
1650, 00:32:27, 0, 12:31:16,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92188, 83.14, 88.43, 4.04, 4.05, 0.0050, 0.0113, 0.0170, 0.8452, 0.0000, 0
1651, 00:32:28, 0, 12:31:17,  -2.7, 1013.365, -2.7, 4.7, -6.7, 29.92185, 83.14, 90.96, 4.03, 4.05, 0.0050, 0.0113, 0.0166, 0.8452, 0.0000, 0
1652, 00:32:29, 0, 12:31:18,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92186, 83.14, 94.33, 4.05, 4.05, 0.0101, 0.0225, 0.0169, 0.8452, 0.0000, 0
1653, 00:32:30, 0, 12:31:19,  -2.4, 1013.355, -2.4, 4.7, -6.7, 29.92183, 83.17, 91.80, 4.11, 4.05, 0.0050, 0.0113, 0.0163, 0.8452, 0.0000, 0
1654, 00:32:31, 0, 12:31:20,  -2.4, 1013.353, -2.4, 4.7, -6.7, 29.92185, 83.16, 92.65, 4.10, 4.05, 0.0025, 0.0056, 0.0158, 0.8452, 0.0000, 0
1655, 00:32:32, 0, 12:31:21,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.17, 93.49, 4.04, 4.05, 0.0050, 0.0113, 0.0160, 0.8452, 0.0000, 0
1656, 00:32:33, 0, 12:31:22,  -1.9, 1013.338, -1.9, 4.7, -6.7, 29.92184, 83.17, 92.65, 4.05, 4.05, 0.0101, 0.0225, 0.0164, 0.8452, 0.0000, 0
1657, 00:32:34, 0, 12:31:23,  -2.4, 1013.354, -2.4, 4.7, -6.7, 29.92187, 83.18, 93.49, 4.10, 4.06, 0.0101, 0.0225, 0.0165, 0.8452, 0.0000, 14
1658, 00:32:35, 0, 12:31:24,  -2.1, 1013.345, -2.1, 4.7, -6.7, 29.92182, 83.18, 92.65, 4.14, 4.06, 0.0126, 0.0282, 0.0170, 0.8452, 0.0000, 0
1659, 00:32:36, 0, 12:31:25,  -2.6, 1013.362, -2.6, 4.7, -6.7, 29.92183, 83.18, 93.49, 4.12, 4.06, 0.0101, 0.0225, 0.0161, 0.8452, 0.0000, 0
1660, 00:32:37, 0, 12:31:26,  -1.9, 1013.335, -1.9, 4.7, -6.7, 29.92182, 83.19, 90.96, 4.11, 4.06, 0.0076, 0.0169, 0.0162, 0.8452, 0.0000, 0
1661, 00:32:38, 0, 12:31:27,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92185, 83.19, 94.33, 4.03, 4.06, 0.0176, 0.0394, 0.0165, 0.8452, 0.0000, 0
1662, 00:32:39, 0, 12:31:28,  -2.7, 1013.364, -2.7, 4.7, -6.7, 29.92182, 83.19, 90.96, 4.06, 4.06, 0.0050, 0.0113, 0.0165, 0.8452, 0.0000, 0
1663, 00:32:40, 0, 12:31:29,  -1.7, 1013.331, -1.7, 4.7, -6.7, 29.92182, 83.20, 94.33, 4.04, 4.06, 0.0076, 0.0169, 0.0164, 0.8452, 0.0000, 0
1664, 00:32:41, 0, 12:31:30,  -2.2, 1013.347, -2.2, 4.7, -6.7, 29.92182, 83.20, 93.49, 4.04, 4.06, 0.0000, 0.0000, 0.0162, 0.8452, 0.0000, 0
1665, 00:32:42, 0, 12:31:31,  -2.1, 1013.342, -2.1, 4.7, -6.7, 29.92180, 83.22, 93.49, 4.05, 4.06, 0.0101, 0.0225, 0.0162, 0.8452, 0.0000, 0
1666, 00:32:43, 0, 12:31:32,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92186, 83.22, 91.80, 4.05, 4.06, 0.0025, 0.0056, 0.0158, 0.8452, 0.0000, 0
1667, 00:32:44, 0, 12:31:33,  -2.6, 1013.363, -2.6, 4.7, -6.7, 29.92186, 83.23, 90.96, 4.06, 4.06, 0.0076, 0.0169, 0.0158, 0.8452, 0.0000, 0
1668, 00:32:45, 0, 12:31:34,  -2.6, 1013.362, -2.6, 4.7, -6.7, 29.92181, 83.23, 93.49, 4.04, 4.06, 0.0000, 0.0000, 0.0155, 0.8452, 0.0000, 0
1669, 00:32:46, 0, 12:31:35,  -2.5, 1013.357, -2.5, 4.7, -6.7, 29.92182, 83.24, 94.33, 4.04, 4.05, 0.0076, 0.0169, 0.0156, 0.8452, 0.0000, 0
1670, 00:32:47, 0, 12:31:36,  -2.6, 1013.362, -2.6, 4.7, -6.7, 29.92184, 83.24, 90.96, 4.05, 4.05, 0.0050, 0.0113, 0.0153, 0.8452, 0.0000, 0
1671, 00:32:48, 0, 12:31:37,  -2.6, 1013.360, -2.6, 4.7, -6.7, 29.92182, 83.23, 89.28, 4.04, 4.05, 0.0050, 0.0113, 0.0150, 0.8452, 0.0000, 0
1672, 00:32:49, 0, 12:31:38,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92182, 83.25, 89.28, 4.05, 4.06, 0.0076, 0.0169, 0.0149, 0.8452, 0.0000, 0
1673, 00:32:50, 0, 12:31:39,  -2.2, 1013.349, -2.2, 4.7, -6.7, 29.92186, 83.25, 90.96, 4.05, 4.06, 0.0126, 0.0282, 0.0149, 0.8452, 0.0000, 0
1674, 00:32:51, 0, 12:31:40,  -2.1, 1013.343, -2.1, 4.7, -6.7, 29.92183, 83.29, 90.96, 4.05, 4.05, 0.0050, 0.0113, 0.0149, 0.8452, 0.0000, 0
1675, 00:32:52, 0, 12:31:41,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92187, 83.26, 90.96, 4.04, 4.05, 0.0050, 0.0113, 0.0147, 0.8452, 0.0000, 0
1676, 00:32:53, 0, 12:31:42,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92186, 83.26, 93.49, 4.03, 4.05, 0.0101, 0.0225, 0.0149, 0.8452, 0.0000, 0
1677, 00:32:54, 0, 12:31:43,  -2.6, 1013.360, -2.6, 4.7, -6.7, 29.92184, 83.29, 92.65, 4.04, 4.05, 0.0025, 0.0056, 0.0148, 0.8452, 0.0000, 0
1678, 00:32:55, 0, 12:31:44,  -2.8, 1013.369, -2.8, 4.7, -6.7, 29.92189, 83.29, 90.96, 4.04, 4.05, 0.0050, 0.0113, 0.0148, 0.8452, 0.0000, 0
1679, 00:32:56, 0, 12:31:45,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.28, 93.49, 4.04, 4.05, 0.0101, 0.0225, 0.0149, 0.8452, 0.0000, 0
1680, 00:32:57, 0, 12:31:46,  -2.3, 1013.349, -2.3, 4.7, -6.7, 29.92181, 83.29, 90.12, 4.06, 4.05, 0.0050, 0.0113, 0.0147, 0.8452, 0.0000, 0
1681, 00:32:58, 0, 12:31:47,  -2.0, 1013.341, -2.0, 4.7, -6.7, 29.92184, 83.29, 92.65, 4.05, 4.05, 0.0076, 0.0169, 0.0148, 0.8452, 0.0000, 0
1682, 00:32:59, 0, 12:31:48,  -1.9, 1013.334, -1.9, 4.7, -6.7, 29.92179, 83.31, 94.33, 4.03, 4.05, 0.0126, 0.0282, 0.0149, 0.8452, 0.0000, 0
1683, 00:33:00, 0, 12:31:49,  -2.1, 1013.346, -2.1, 4.7, -6.7, 29.92185, 83.30, 93.49, 4.12, 4.06, 0.0050, 0.0113, 0.0147, 0.8452, 0.0000, 0
1684, 00:33:01, 0, 12:31:50,  -2.3, 1013.351, -2.3, 4.7, -6.7, 29.92185, 83.31, 93.49, 4.03, 4.06, 0.0050, 0.0113, 0.0147, 0.8452, 0.0000, 0
1685, 00:33:02, 0, 12:31:51,  -2.2, 1013.348, -2.2, 4.7, -6.7, 29.92185, 83.32, 93.49, 4.05, 4.05, 0.0101, 0.0225, 0.0150, 0.8452, 0.0000, 0
1686, 00:33:03, 0, 12:31:52,  -2.1, 1013.345, -2.1, 4.7, -6.7, 29.92184, 83.33, 92.65, 4.06, 4.06, 0.0101, 0.0225, 0.0153, 0.8452, 0.0000, 0
1687, 00:33:04, 0, 12:31:53,  -2.3, 1013.350, -2.3, 4.7, -6.7, 29.92184, 83.34, 94.33, 4.04, 4.06, 0.0025, 0.0056, 0.0150, 0.8452, 0.0000, 0
1688, 00:33:05, 0, 12:31:54,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92185, 83.33, 92.65, 4.03, 4.05, 0.0050, 0.0113, 0.0147, 0.8452, 0.0000, 0
1689, 00:33:06, 0, 12:31:55,  -2.4, 1013.355, -2.4, 4.7, -6.7, 29.92183, 83.31, 90.96, 4.04, 4.05, 0.0076, 0.0169, 0.0149, 0.8452, 0.0000, 0
1690, 00:33:07, 0, 12:31:56,  -2.7, 1013.365, -2.7, 4.7, -6.7, 29.92186, 83.33, 94.33, 4.05, 4.05, 0.0050, 0.0113, 0.0149, 0.8452, 0.0000, 0
1691, 00:33:08, 0, 12:31:57,  -2.4, 1013.357, -2.4, 4.7, -6.7, 29.92188, 83.34, 93.49, 4.03, 4.05, 0.0076, 0.0169, 0.0148, 0.8452, 0.0000, 0
1692, 00:33:09, 0, 12:31:58,  -1.9, 1013.338, -1.9, 4.7, -6.7, 29.92184, 83.35, 90.96, 4.04, 4.05, 0.0076, 0.0169, 0.0147, 0.8452, 0.0000, 0
1693, 00:33:10, 0, 12:31:59,  -2.5, 1013.358, -2.5, 4.7, -6.7, 29.92184, 83.34, 92.65, 4.05, 4.05, 0.0025, 0.0056, 0.0145, 0.8452, 0.0000, 0
1694, 00:33:11, 0, 12:32:00,  -2.1, 1013.343, -2.1, 4.7, -6.7, 29.92182, 83.35, 90.96, 4.04, 4.05, 0.0050, 0.0113, 0.0143, 0.8452, 0.0000, 0
1695, 00:33:12, 0, 12:32:01,  -1.7, 1013.328, -1.7, 4.7, -6.7, 29.92184, 83.37, 92.65, 4.03, 4.05, 0.0101, 0.0225, 0.0147, 0.8452, 0.0000, 0
1696, 00:33:13, 0, 12:32:02,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92182, 83.35, 92.65, 4.11, 4.05, 0.0050, 0.0113, 0.0145, 0.8452, 0.0000, 0
1697, 00:33:14, 0, 12:32:03,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92188, 83.38, 92.65, 4.06, 4.05, 0.0076, 0.0169, 0.0145, 0.8452, 0.0000, 0
1698, 00:33:15, 0, 12:32:04,  -2.8, 1013.367, -2.8, 4.7, -6.7, 29.92184, 83.38, 94.33, 4.04, 4.05, 0.0126, 0.0282, 0.0148, 0.8452, 0.0000, 0
1699, 00:33:16, 0, 12:32:05,  -2.6, 1013.362, -2.6, 4.7, -6.7, 29.92181, 83.38, 92.65, 4.04, 4.05, 0.0025, 0.0056, 0.0147, 0.8452, 0.0000, 0
1700, 00:33:17, 0, 12:32:06,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92186, 83.39, 91.80, 4.03, 4.05, 0.0076, 0.0169, 0.0148, 0.8452, 0.0000, 0
1701, 00:33:18, 0, 12:32:07,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.38, 95.17, 4.06, 4.05, 0.0101, 0.0225, 0.0150, 0.8452, 0.0000, 0
1702, 00:33:19, 0, 12:32:08,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92187, 83.39, 90.96, 4.03, 4.05, 0.0076, 0.0169, 0.0150, 0.8452, 0.0000, 0
1703, 00:33:20, 0, 12:32:09,  -2.3, 1013.350, -2.3, 4.7, -6.7, 29.92184, 83.40, 91.80, 4.05, 4.05, 0.0050, 0.0113, 0.0150, 0.8452, 0.0000, 0
1704, 00:33:21, 0, 12:32:10,  -2.4, 1013.353, -2.4, 4.7, -6.7, 29.92185, 83.41, 91.80, 4.06, 4.05, 0.0050, 0.0113, 0.0151, 0.8452, 0.0000, 0
1705, 00:33:22, 0, 12:32:11,  -1.9, 1013.339, -1.9, 4.7, -6.7, 29.92185, 83.43, 90.12, 4.05, 4.05, 0.0076, 0.0169, 0.0153, 0.8452, 0.0000, 0
1706, 00:33:23, 0, 12:32:12,  -2.0, 1013.340, -2.0, 4.7, -6.7, 29.92181, 83.42, 90.12, 4.04, 4.05, 0.0076, 0.0169, 0.0153, 0.8452, 0.0000, 0
1707, 00:33:24, 0, 12:32:13,  -2.1, 1013.346, -2.1, 4.7, -6.7, 29.92187, 83.43, 90.96, 4.03, 4.05, 0.0076, 0.0169, 0.0155, 0.8452, 0.0000, 0
1708, 00:33:25, 0, 12:32:14,  -2.3, 1013.350, -2.3, 4.7, -6.7, 29.92182, 83.43, 91.80, 4.04, 4.05, 0.0050, 0.0113, 0.0155, 0.8452, 0.0000, 0
1709, 00:33:26, 0, 12:32:15,  -2.4, 1013.355, -2.4, 4.7, -6.7, 29.92183, 83.42, 89.28, 4.03, 4.05, 0.0050, 0.0113, 0.0154, 0.8452, 0.0000, 0
1710, 00:33:27, 0, 12:32:16,  -2.2, 1013.349, -2.2, 4.7, -6.7, 29.92186, 83.43, 93.49, 4.04, 4.05, 0.0076, 0.0169, 0.0155, 0.8452, 0.0000, 0
1711, 00:33:28, 0, 12:32:17,  -2.4, 1013.355, -2.4, 4.7, -6.7, 29.92183, 83.44, 92.65, 4.04, 4.05, 0.0076, 0.0169, 0.0156, 0.8452, 0.0000, 0
1712, 00:33:29, 0, 12:32:18,  -2.4, 1013.354, -2.4, 4.7, -6.7, 29.92181, 83.46, 92.65, 4.05, 4.05, 0.0050, 0.0113, 0.0154, 0.8452, 0.0000, 0
1713, 00:33:30, 0, 12:32:19,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.46, 93.49, 4.10, 4.05, 0.0050, 0.0113, 0.0154, 0.8452, 0.0000, 0
1714, 00:33:31, 0, 12:32:20,  -2.2, 1013.347, -2.2, 4.7, -6.7, 29.92182, 83.46, 90.96, 4.04, 4.05, 0.0076, 0.0169, 0.0156, 0.8452, 0.0000, 0
1715, 00:33:32, 0, 12:32:21,  -2.4, 1013.352, -2.4, 4.7, -6.7, 29.92181, 83.46, 94.33, 4.04, 4.05, 0.0050, 0.0113, 0.0156, 0.8452, 0.0000, 0
1716, 00:33:33, 0, 12:32:22,  -2.4, 1013.356, -2.4, 4.7, -6.7, 29.92188, 83.46, 93.49, 4.05, 4.05, 0.0050, 0.0113, 0.0154, 0.8452, 0.0000, 0
1717, 00:33:34, 0, 12:32:23,  -2.7, 1013.364, -2.7, 4.7, -6.7, 29.92182, 83.47, 91.80, 4.03, 4.05, 0.0050, 0.0113, 0.0152, 0.8452, 0.0000, 0
1718, 00:33:35, 0, 12:32:24,  -2.3, 1013.350, -2.3, 4.7, -6.7, 29.92184, 83.47, 92.65, 4.03, 4.05, 0.0151, 0.0338, 0.0153, 0.8452, 0.0000, 0
1719, 00:33:36, 0, 12:32:25,  -2.8, 1013.367, -2.8, 4.7, -6.7, 29.92184, 83.47, 92.65, 4.04, 4.05, 0.0025, 0.0056, 0.0150, 0.8452, 0.0000, 0
1720, 00:33:37, 0, 12:32:26,  -2.7, 1013.367, -2.7, 4.7, -6.7, 29.92190, 83.50, 93.49, 4.05, 4.05, 0.0076, 0.0169, 0.0150, 0.8452, 0.0000, 0
1721, 00:33:38, 0, 12:32:27,  -2.9, 1013.373, -2.9, 4.7, -6.7, 29.92188, 83.48, 94.33, 4.06, 4.05, 0.0050, 0.0113, 0.0145, 0.8452, 0.0000, 0
1722, 00:33:39, 0, 12:32:28,  -2.6, 1013.359, -2.6, 4.7, -6.7, 29.92181, 83.49, 90.96, 4.04, 4.05, 0.0101, 0.0225, 0.0147, 0.8452, 0.0000, 0
1723, 00:33:40, 0, 12:32:29,  -2.6, 1013.361, -2.6, 4.7, -6.7, 29.92186, 83.52, 93.49, 4.04, 4.05, 0.0101, 0.0225, 0.0148, 0.8452, 0.0000, 0
1724, 00:33:41, 0, 12:32:30,  -2.5, 1013.358, -2.5, 4.7, -6.7, 29.92186, 83.51, 90.96, 4.06, 4.05, 0.0076, 0.0169, 0.0151, 0.8452, 0.0000, 0
1725, 00:33:42, 0, 12:32:31,  -2.2, 1013.347, -2.2, 4.7, -6.7, 29.92181, 83.52, 90.96, 4.03, 4.05, 0.0050, 0.0113, 0.0149, 0.8452, 0.0000, 0
1726, 00:33:43, 0, 12:32:32,  -2.4, 1013.353, -2.4, 4.7, -6.7, 29.92185, 83.52, 93.49, 4.05, 4.05, 0.0050, 0.0113, 0.0150, 0.8452, 0.0000, 0
1727, 00:33:44, 0, 12:32:33,  -2.6, 1013.360, -2.6, 4.7, -6.7, 29.92183, 83.53, 94.33, 4.12, 4.05, 0.0101, 0.0225, 0.0151, 0.8452, 0.0000, 0
